|------------------------------------------------- ERROR CODE LISTING -------------------------------------------------|
LEGEND:
Ticks (hex):       Internal time from power-on (1 Tick = 2ms)
Speed (km/h):      Train speed
Speed1 (km/h):     Axle 1 speed
Speed2 (km/h):     Axle 2 speed
Speed3 (km/h):     Axle 3 speed
Speed4 (km/h):     Axle 4 speed
Odometer (km):     Travel distance

Nr;Code(hex);Ticks(hex);Date;Time;SW(hex);Speed(km/h);Speed1(km/h);Speed2(km/h);Speed3(km/h);Speed4(km/h);Odometer(km);FILL_1;VENT_1;FILL_2;VENT_2;FILL_3;VENT_3;FILL_4;VENT_4;DEVICE_ON;V5;V45;ZERO_SPEED;WSP_FAILURE;V5_2;V30;V5_1;Condition;Description;
28;0xA000;0x00000AAB;31/7/24;11:4:54;0x000;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;I_POWER_ON
29;0x0045;0x00008C92;31/7/24;11:6:1;0x000;53;13;13;13;13;8;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;E_DV4_TOUT
30;0x0015;0x00008C9E;31/7/24;11:6:1;0x000;53;13;13;13;13;8;1;1;1;1;1;1;0;0;1;1;1;0;1;0;0;1;0;E_DV1_TOUT
31;0x0035;0x00008CAA;31/7/24;11:6:1;0x000;53;13;13;13;13;8;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;E_DV3_TOUT
32;0x0025;0x00008CB6;31/7/24;11:6:1;0x000;53;12;12;12;12;8;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;E_DV2_OC
33;0x0017;0x0000DD6E;31/7/24;11:6:42;0x000;44;0;0;0;0;8;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;AXLE1_LOCK
34;0x0037;0x0000DD6E;31/7/24;11:6:42;0x000;44;0;0;0;0;8;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;AXLE3_LOCK
35;0x0047;0x0000DD7A;31/7/24;11:6:42;0x000;44;0;0;0;0;8;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;AXLE4_LOCK
36;0x0027;0x0000DD92;31/7/24;11:6:42;0x000;44;0;0;0;0;8;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;AXLE2_LOCK
37;0x6017;0x0000E03E;31/7/24;11:6:44;0x000;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;AXLE1_LOCK  GONE
38;0x6037;0x0000E03E;31/7/24;11:6:44;0x000;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;AXLE3_LOCK  GONE
39;0x6047;0x0000E03E;31/7/24;11:6:44;0x000;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;AXLE4_LOCK  GONE
40;0x6027;0x0000E03E;31/7/24;11:6:44;0x000;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;AXLE2_LOCK  GONE
41;0x6045;0x0000E1EE;31/7/24;11:6:45;0x000;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;E_DV4_TOUT GONE
42;0x6015;0x0000E1EE;31/7/24;11:6:45;0x000;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;E_DV1_TOUT GONE
43;0x6035;0x0000E1EE;31/7/24;11:6:45;0x000;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;E_DV3_TOUT GONE
44;0x6025;0x0000E1EE;31/7/24;11:6:45;0x000;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;E_DV2_TOUT GONE
45;0x0017;0x0001377A;31/7/24;11:7:28;0x000;48;0;0;0;0;8;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;AXLE1_LOCK
46;0x0027;0x00013786;31/7/24;11:7:28;0x000;48;0;0;0;0;8;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;AXLE2_LOCK
47;0x0037;0x00013792;31/7/24;11:7:28;0x000;48;0;0;0;0;8;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;AXLE3_LOCK
